231; 5554730.IMA;  BR2F_;  RN;  4;  6;  11;  1;  2;  132924467500;  15;  0;  x;  x;  0;  
232; 5554748.IMA;  BR2F_;  Ro;  4;  6;  11;  1;  2;  132924467500;  15;  0;  x;  x;  0;  
233; 5554766.IMA;  BR2F_;  RH;  4;  6;  11;  1;  2;  132924467500;  15;  0;  x;  x;  0;  
234; 5554298.IMA;  BR2F_;  Ri;  4;  6;  11;  1;  3;  132924425000;  15;  45;  x;  x;  0;  
235; 5554316.IMA;  BR2F_;  RF;  4;  6;  11;  1;  3;  132924425000;  15;  45;  x;  x;  0;  
236; 5554334.IMA;  BR2F_;  R8;  4;  6;  11;  1;  3;  132924425000;  15;  45;  x;  x;  0;  
237; 5554352.IMA;  BR2F_;  RD;  4;  6;  11;  1;  3;  132924425000;  15;  45;  x;  x;  0;  
238; 5554370.IMA;  BR2F_;  RS;  4;  6;  11;  1;  3;  132924425000;  15;  45;  x;  x;  0;  
239; 5554388.IMA;  BR2F_;  RT;  4;  6;  11;  1;  3;  132924425000;  15;  45;  x;  x;  0;  
240; 5554406.IMA;  BR2F_;  RN;  4;  6;  11;  1;  3;  132924425000;  15;  45;  x;  x;  0;  
241; 5554424.IMA;  BR2F_;  Ro;  4;  6;  11;  1;  3;  132924425000;  15;  45;  x;  x;  0;  
242; 5554442.IMA;  BR2F_;  RH;  4;  6;  11;  1;  3;  132924425000;  15;  45;  x;  x;  0;  
243; 5554136.IMA;  BR2F_;  Ri;  4;  6;  11;  1;  4;  132924405000;  35;  -45;  x;  x;  0;  
244; 5554154.IMA;  BR2F_;  RF;  4;  6;  11;  1;  4;  132924405000;  35;  -45;  x;  x;  0;  
245; 5554172.IMA;  BR2F_;  R8;  4;  6;  11;  1;  4;  132924405000;  35;  -45;  x;  x;  0;  
246; 5554190.IMA;  BR2F_;  RD;  4;  6;  11;  1;  4;  132924405000;  35;  -45;  x;  x;  0;  
247; 5554208.IMA;  BR2F_;  RS;  4;  6;  11;  1;  4;  132924405000;  35;  -45;  x;  x;  0;  
248; 5554226.IMA;  BR2F_;  RT;  4;  6;  11;  1;  4;  132924405000;  35;  -45;  x;  x;  0;  
249; 5554244.IMA;  BR2F_;  RN;  4;  6;  11;  1;  4;  132924405000;  35;  -45;  x;  x;  0;  
250; 5554262.IMA;  BR2F_;  Ro;  4;  6;  11;  1;  4;  132924405000;  35;  -45;  x;  x;  0;  
251; 5554280.IMA;  BR2F_;  RH;  4;  6;  11;  1;  4;  132924405000;  35;  -45;  x;  x;  0;  
252; 5554784.IMA;  BR2F_;  Ri;  4;  6;  11;  1;  5;  132924487500;  35;  0;  x;  x;  0;  
253; 5554802.IMA;  BR2F_;  RF;  4;  6;  11;  1;  5;  132924487500;  35;  0;  x;  x;  0;  
254; 5554820.IMA;  BR2F_;  R8;  4;  6;  11;  1;  5;  132924487500;  35;  0;  x;  x;  0;  
255; 5554838.IMA;  BR2F_;  RD;  4;  6;  11;  1;  5;  132924487500;  35;  0;  x;  x;  0;  
256; 5554856.IMA;  BR2F_;  RS;  4;  6;  11;  1;  5;  132924487500;  35;  0;  x;  x;  0;  
257; 5554874.IMA;  BR2F_;  RT;  4;  6;  11;  1;  5;  132924487500;  35;  0;  x;  x;  0;  
258; 5554892.IMA;  BR2F_;  RN;  4;  6;  11;  1;  5;  132924487500;  35;  0;  x;  x;  0;  
259; 5554910.IMA;  BR2F_;  Ro;  4;  6;  11;  1;  5;  132924487500;  35;  0;  x;  x;  0;  
260; 5554928.IMA;  BR2F_;  RH;  4;  6;  11;  1;  5;  132924487500;  35;  0;  x;  x;  0;  
261; 5554460.IMA;  BR2F_;  Ri;  4;  6;  11;  1;  6;  132924445000;  35;  45;  x;  x;  0;  
262; 5554478.IMA;  BR2F_;  RF;  4;  6;  11;  1;  6;  132924445000;  35;  45;  x;  x;  0;  
263; 5554496.IMA;  BR2F_;  R8;  4;  6;  11;  1;  6;  132924445000;  35;  45;  x;  x;  0;  
264; 5554514.IMA;  BR2F_;  RD;  4;  6;  11;  1;  6;  132924445000;  35;  45;  x;  x;  0;  
265; 5554532.IMA;  BR2F_;  RS;  4;  6;  11;  1;  6;  132924445000;  35;  45;  x;  x;  0;  
266; 5554550.IMA;  BR2F_;  RT;  4;  6;  11;  1;  6;  132924445000;  35;  45;  x;  x;  0;  
267; 5554568.IMA;  BR2F_;  RN;  4;  6;  11;  1;  6;  132924445000;  35;  45;  x;  x;  0;  
268; 5554586.IMA;  BR2F_;  Ro;  4;  6;  11;  1;  6;  132924445000;  35;  45;  x;  x;  0;  
269; 5554604.IMA;  BR2F_;  RH;  4;  6;  11;  1;  6;  132924445000;  35;  45;  x;  x;  0;  
270; 5555085.IMA;  BR2F_;  Ri;  4;  6;  13;  2;  1;  132956895000;  15;  -45;  x;  x;  0;  
271; 5555103.IMA;  BR2F_;  RF;  4;  6;  13;  2;  1;  132956895000;  15;  -45;  x;  x;  0;  
272; 5555121.IMA;  BR2F_;  R8;  4;  6;  13;  2;  1;  132956895000;  15;  -45;  x;  x;  0;  
273; 5555139.IMA;  BR2F_;  RD;  4;  6;  13;  2;  1;  132956895000;  15;  -45;  x;  x;  0;  
274; 5555157.IMA;  BR2F_;  RS;  4;  6;  13;  2;  1;  132956895000;  15;  -45;  x;  x;  0;  
275; 5555175.IMA;  BR2F_;  RT;  4;  6;  13;  2;  1;  132956895000;  15;  -45;  x;  x;  0;  
276; 5555193.IMA;  BR2F_;  RN;  4;  6;  13;  2;  1;  132956895000;  15;  -45;  x;  x;  0;  
277; 5555211.IMA;  BR2F_;  Ro;  4;  6;  13;  2;  1;  132956895000;  15;  -45;  x;  x;  0;  
278; 5555229.IMA;  BR2F_;  RH;  4;  6;  13;  2;  1;  132956895000;  15;  -45;  x;  x;  0;  
279; 5555733.IMA;  BR2F_;  Ri;  4;  6;  13;  2;  2;  132956980000;  15;  0;  x;  x;  0;  
280; 5555751.IMA;  BR2F_;  RF;  4;  6;  13;  2;  2;  132956980000;  15;  0;  x;  x;  0;  
281; 5555769.IMA;  BR2F_;  R8;  4;  6;  13;  2;  2;  132956980000;  15;  0;  x;  x;  0;  
282; 5555787.IMA;  BR2F_;  RD;  4;  6;  13;  2;  2;  132956980000;  15;  0;  x;  x;  0;  
283; 5555805.IMA;  BR2F_;  RS;  4;  6;  13;  2;  2;  132956980000;  15;  0;  x;  x;  0;  
284; 5555823.IMA;  BR2F_;  RT;  4;  6;  13;  2;  2;  132956980000;  15;  0;  x;  x;  0;  
285; 5555841.IMA;  BR2F_;  RN;  4;  6;  13;  2;  2;  132956980000;  15;  0;  x;  x;  0;  
286; 5555859.IMA;  BR2F_;  Ro;  4;  6;  13;  2;  2;  132956980000;  15;  0;  x;  x;  0;  
287; 5555877.IMA;  BR2F_;  RH;  4;  6;  13;  2;  2;  132956980000;  15;  0;  x;  x;  0;  
288; 5555409.IMA;  BR2F_;  Ri;  4;  6;  13;  2;  3;  132956937500;  15;  45;  x;  x;  0;  
289; 5555427.IMA;  BR2F_;  RF;  4;  6;  13;  2;  3;  132956937500;  15;  45;  x;  x;  0;  
290; 5555445.IMA;  BR2F_;  R8;  4;  6;  13;  2;  3;  132956937500;  15;  45;  x;  x;  0;  
291; 5555463.IMA;  BR2F_;  RD;  4;  6;  13;  2;  3;  132956937500;  15;  45;  x;  x;  0;  
292; 5555481.IMA;  BR2F_;  RS;  4;  6;  13;  2;  3;  132956937500;  15;  45;  x;  x;  0;  
293; 5555499.IMA;  BR2F_;  RT;  4;  6;  13;  2;  3;  132956937500;  15;  45;  x;  x;  0;  
294; 5555517.IMA;  BR2F_;  RN;  4;  6;  13;  2;  3;  132956937500;  15;  45;  x;  x;  0;  
295; 5555535.IMA;  BR2F_;  Ro;  4;  6;  13;  2;  3;  132956937500;  15;  45;  x;  x;  0;  
296; 5555553.IMA;  BR2F_;  RH;  4;  6;  13;  2;  3;  132956937500;  15;  45;  x;  x;  0;  
297; 5555247.IMA;  BR2F_;  Ri;  4;  6;  13;  2;  4;  132956915000;  35;  -45;  x;  x;  0;  
298; 5555265.IMA;  BR2F_;  RF;  4;  6;  13;  2;  4;  132956915000;  35;  -45;  x;  x;  0;  
299; 5555283.IMA;  BR2F_;  R8;  4;  6;  13;  2;  4;  132956915000;  35;  -45;  x;  x;  0;  
300; 5555301.IMA;  BR2F_;  RD;  4;  6;  13;  2;  4;  132956915000;  35;  -45;  x;  x;  0;  
301; 5555319.IMA;  BR2F_;  RS;  4;  6;  13;  2;  4;  132956915000;  35;  -45;  x;  x;  0;  
302; 5555337.IMA;  BR2F_;  RT;  4;  6;  13;  2;  4;  132956915000;  35;  -45;  x;  x;  0;  
303; 5555355.IMA;  BR2F_;  RN;  4;  6;  13;  2;  4;  132956915000;  35;  -45;  x;  x;  0;  
304; 5555373.IMA;  BR2F_;  Ro;  4;  6;  13;  2;  4;  132956915000;  35;  -45;  x;  x;  0;  
305; 5555391.IMA;  BR2F_;  RH;  4;  6;  13;  2;  4;  132956915000;  35;  -45;  x;  x;  0;  
306; 5555895.IMA;  BR2F_;  Ri;  4;  6;  13;  2;  5;  132957000000;  35;  0;  x;  x;  0;  
307; 5555913.IMA;  BR2F_;  RF;  4;  6;  13;  2;  5;  132957000000;  35;  0;  x;  x;  0;  
308; 5555931.IMA;  BR2F_;  R8;  4;  6;  13;  2;  5;  132957000000;  35;  0;  x;  x;  0;  
309; 5555949.IMA;  BR2F_;  RD;  4;  6;  13;  2;  5;  132957000000;  35;  0;  x;  x;  0;  
310; 5555967.IMA;  BR2F_;  RS;  4;  6;  13;  2;  5;  132957000000;  35;  0;  x;  x;  0;  
311; 5555985.IMA;  BR2F_;  RT;  4;  6;  13;  2;  5;  132957000000;  35;  0;  x;  x;  0;  
312; 5556003.IMA;  BR2F_;  RN;  4;  6;  13;  2;  5;  132957000000;  35;  0;  x;  x;  0;  
313; 5556021.IMA;  BR2F_;  Ro;  4;  6;  13;  2;  5;  132957000000;  35;  0;  x;  x;  0;  
314; 5556039.IMA;  BR2F_;  RH;  4;  6;  13;  2;  5;  132957000000;  35;  0;  x;  x;  0;  
315; 5555571.IMA;  BR2F_;  Ri;  4;  6;  13;  2;  6;  132956957500;  35;  45;  x;  x;  0;  
316; 5555589.IMA;  BR2F_;  RF;  4;  6;  13;  2;  6;  132956957500;  35;  45;  x;  x;  0;  
317; 5555607.IMA;  BR2F_;  R8;  4;  6;  13;  2;  6;  132956957500;  35;  45;  x;  x;  0;  
318; 5555625.IMA;  BR2F_;  RD;  4;  6;  13;  2;  6;  132956957500;  35;  45;  x;  x;  0;  
319; 5555643.IMA;  BR2F_;  RS;  4;  6;  13;  2;  6;  132956957500;  35;  45;  x;  x;  0;  
320; 5555661.IMA;  BR2F_;  RT;  4;  6;  13;  2;  6;  132956957500;  35;  45;  x;  x;  0;  
321; 5555679.IMA;  BR2F_;  RN;  4;  6;  13;  2;  6;  132956957500;  35;  45;  x;  x;  0;  
322; 5555697.IMA;  BR2F_;  Ro;  4;  6;  13;  2;  6;  132956957500;  35;  45;  x;  x;  0;  
323; 5555715.IMA;  BR2F_;  RH;  4;  6;  13;  2;  6;  132956957500;  35;  45;  x;  x;  0;  
324; 5563194.IMA;  BR2S_;  Ri;  4;  6;  19;  1;  1;  133914452500;  20;  -45;  x;  x;  0;  
325; 5563212.IMA;  BR2S_;  RF;  4;  6;  19;  1;  1;  133914452500;  20;  -45;  x;  x;  0;  
326; 5563230.IMA;  BR2S_;  R8;  4;  6;  19;  1;  1;  133914452500;  20;  -45;  x;  x;  0;  
327; 5563248.IMA;  BR2S_;  RD;  4;  6;  19;  1;  1;  133914452500;  20;  -45;  x;  x;  0;  
328; 5563266.IMA;  BR2S_;  RS;  4;  6;  19;  1;  1;  133914452500;  20;  -45;  x;  x;  0;  
329; 5563284.IMA;  BR2S_;  RT;  4;  6;  19;  1;  1;  133914452500;  20;  -45;  x;  x;  0;  
330; 5563302.IMA;  BR2S_;  RN;  4;  6;  19;  1;  1;  133914452500;  20;  -45;  x;  x;  0;  
331; 5563320.IMA;  BR2S_;  Ro;  4;  6;  19;  1;  1;  133914452500;  20;  -45;  x;  x;  0;  
332; 5563338.IMA;  BR2S_;  RH;  4;  6;  19;  1;  1;  133914452500;  20;  -45;  x;  x;  0;  
333; 5563842.IMA;  BR2S_;  Ri;  4;  6;  19;  1;  2;  133915117500;  20;  0;  x;  x;  0;  
334; 5563860.IMA;  BR2S_;  RF;  4;  6;  19;  1;  2;  133915117500;  20;  0;  x;  x;  0;  
335; 5563878.IMA;  BR2S_;  R8;  4;  6;  19;  1;  2;  133915117500;  20;  0;  x;  x;  0;  
336; 5563896.IMA;  BR2S_;  RD;  4;  6;  19;  1;  2;  133915117500;  20;  0;  x;  x;  0;  
337; 5563914.IMA;  BR2S_;  RS;  4;  6;  19;  1;  2;  133915117500;  20;  0;  x;  x;  0;  
338; 5563932.IMA;  BR2S_;  RT;  4;  6;  19;  1;  2;  133915117500;  20;  0;  x;  x;  0;  
339; 5563950.IMA;  BR2S_;  RN;  4;  6;  19;  1;  2;  133915117500;  20;  0;  x;  x;  0;  
340; 5563968.IMA;  BR2S_;  Ro;  4;  6;  19;  1;  2;  133915117500;  20;  0;  x;  x;  0;  
341; 5563986.IMA;  BR2S_;  RH;  4;  6;  19;  1;  2;  133915117500;  20;  0;  x;  x;  0;  
342; 5563518.IMA;  BR2S_;  Ri;  4;  6;  19;  1;  3;  133914785000;  20;  45;  x;  x;  0;  
343; 5563536.IMA;  BR2S_;  RF;  4;  6;  19;  1;  3;  133914785000;  20;  45;  x;  x;  0;  
344; 5563554.IMA;  BR2S_;  R8;  4;  6;  19;  1;  3;  133914785000;  20;  45;  x;  x;  0;  
345; 5563572.IMA;  BR2S_;  RD;  4;  6;  19;  1;  3;  133914785000;  20;  45;  x;  x;  0;  
346; 5563590.IMA;  BR2S_;  RS;  4;  6;  19;  1;  3;  133914785000;  20;  45;  x;  x;  0;  
347; 5563608.IMA;  BR2S_;  RT;  4;  6;  19;  1;  3;  133914785000;  20;  45;  x;  x;  0;  
348; 5563626.IMA;  BR2S_;  RN;  4;  6;  19;  1;  3;  133914785000;  20;  45;  x;  x;  0;  
349; 5563644.IMA;  BR2S_;  Ro;  4;  6;  19;  1;  3;  133914785000;  20;  45;  x;  x;  0;  
350; 5563662.IMA;  BR2S_;  RH;  4;  6;  19;  1;  3;  133914785000;  20;  45;  x;  x;  0;  
351; 5563356.IMA;  BR2S_;  Ri;  4;  6;  19;  1;  4;  133914535000;  100;  -45;  x;  x;  0;  
352; 5563374.IMA;  BR2S_;  RF;  4;  6;  19;  1;  4;  133914535000;  100;  -45;  x;  x;  0;  
353; 5563392.IMA;  BR2S_;  R8;  4;  6;  19;  1;  4;  133914535000;  100;  -45;  x;  x;  0;  
354; 5563410.IMA;  BR2S_;  RD;  4;  6;  19;  1;  4;  133914535000;  100;  -45;  x;  x;  0;  
355; 5563428.IMA;  BR2S_;  RS;  4;  6;  19;  1;  4;  133914535000;  100;  -45;  x;  x;  0;  
356; 5563446.IMA;  BR2S_;  RT;  4;  6;  19;  1;  4;  133914535000;  100;  -45;  x;  x;  0;  
357; 5563464.IMA;  BR2S_;  RN;  4;  6;  19;  1;  4;  133914535000;  100;  -45;  x;  x;  0;  
358; 5563482.IMA;  BR2S_;  Ro;  4;  6;  19;  1;  4;  133914535000;  100;  -45;  x;  x;  0;  
359; 5563500.IMA;  BR2S_;  RH;  4;  6;  19;  1;  4;  133914535000;  100;  -45;  x;  x;  0;  
360; 5564004.IMA;  BR2S_;  Ri;  4;  6;  19;  1;  5;  133915200000;  100;  0;  x;  x;  0;  
361; 5564022.IMA;  BR2S_;  RF;  4;  6;  19;  1;  5;  133915200000;  100;  0;  x;  x;  0;  
362; 5564040.IMA;  BR2S_;  R8;  4;  6;  19;  1;  5;  133915200000;  100;  0;  x;  x;  0;  
363; 5564058.IMA;  BR2S_;  RD;  4;  6;  19;  1;  5;  133915200000;  100;  0;  x;  x;  0;  
364; 5564076.IMA;  BR2S_;  RS;  4;  6;  19;  1;  5;  133915200000;  100;  0;  x;  x;  0;  
365; 5564094.IMA;  BR2S_;  RT;  4;  6;  19;  1;  5;  133915200000;  100;  0;  x;  x;  0;  
366; 5564112.IMA;  BR2S_;  RN;  4;  6;  19;  1;  5;  133915200000;  100;  0;  x;  x;  0;  
367; 5564130.IMA;  BR2S_;  Ro;  4;  6;  19;  1;  5;  133915200000;  100;  0;  x;  x;  0;  
368; 5564148.IMA;  BR2S_;  RH;  4;  6;  19;  1;  5;  133915200000;  100;  0;  x;  x;  0;  
369; 5563680.IMA;  BR2S_;  Ri;  4;  6;  19;  1;  6;  133914867500;  100;  45;  x;  x;  0;  
370; 5563698.IMA;  BR2S_;  RF;  4;  6;  19;  1;  6;  133914867500;  100;  45;  x;  x;  0;  
371; 5563716.IMA;  BR2S_;  R8;  4;  6;  19;  1;  6;  133914867500;  100;  45;  x;  x;  0;  
372; 5563734.IMA;  BR2S_;  RD;  4;  6;  19;  1;  6;  133914867500;  100;  45;  x;  x;  0;  
373; 5563752.IMA;  BR2S_;  RS;  4;  6;  19;  1;  6;  133914867500;  100;  45;  x;  x;  0;  
374; 5563770.IMA;  BR2S_;  RT;  4;  6;  19;  1;  6;  133914867500;  100;  45;  x;  x;  0;  
375; 5563788.IMA;  BR2S_;  RN;  4;  6;  19;  1;  6;  133914867500;  100;  45;  x;  x;  0;  
376; 5563806.IMA;  BR2S_;  Ro;  4;  6;  19;  1;  6;  133914867500;  100;  45;  x;  x;  0;  
377; 5563824.IMA;  BR2S_;  RH;  4;  6;  19;  1;  6;  133914867500;  100;  45;  x;  x;  0;  
378; 5564305.IMA;  BR2S_;  Ri;  4;  6;  21;  2;  1;  134335450000;  20;  -45;  x;  x;  0;  
379; 5564323.IMA;  BR2S_;  RF;  4;  6;  21;  2;  1;  134335450000;  20;  -45;  x;  x;  0;  
380; 5564341.IMA;  BR2S_;  R8;  4;  6;  21;  2;  1;  134335450000;  20;  -45;  x;  x;  0;  
381; 5564359.IMA;  BR2S_;  RD;  4;  6;  21;  2;  1;  134335450000;  20;  -45;  x;  x;  0;  
382; 5564377.IMA;  BR2S_;  RS;  4;  6;  21;  2;  1;  134335450000;  20;  -45;  x;  x;  0;  
383; 5564395.IMA;  BR2S_;  RT;  4;  6;  21;  2;  1;  134335450000;  20;  -45;  x;  x;  0;  
384; 5564413.IMA;  BR2S_;  RN;  4;  6;  21;  2;  1;  134335450000;  20;  -45;  x;  x;  0;  
385; 5564431.IMA;  BR2S_;  Ro;  4;  6;  21;  2;  1;  134335450000;  20;  -45;  x;  x;  0;  
386; 5564449.IMA;  BR2S_;  RH;  4;  6;  21;  2;  1;  134335450000;  20;  -45;  x;  x;  0;  
387; 5564953.IMA;  BR2S_;  Ri;  4;  6;  21;  2;  2;  134336115000;  20;  0;  x;  x;  0;  
388; 5564971.IMA;  BR2S_;  RF;  4;  6;  21;  2;  2;  134336115000;  20;  0;  x;  x;  0;  
389; 5564989.IMA;  BR2S_;  R8;  4;  6;  21;  2;  2;  134336115000;  20;  0;  x;  x;  0;  
390; 5565007.IMA;  BR2S_;  RD;  4;  6;  21;  2;  2;  134336115000;  20;  0;  x;  x;  0;  
391; 5565025.IMA;  BR2S_;  RS;  4;  6;  21;  2;  2;  134336115000;  20;  0;  x;  x;  0;  
392; 5565043.IMA;  BR2S_;  RT;  4;  6;  21;  2;  2;  134336115000;  20;  0;  x;  x;  0;  
393; 5565061.IMA;  BR2S_;  RN;  4;  6;  21;  2;  2;  134336115000;  20;  0;  x;  x;  0;  
394; 5565079.IMA;  BR2S_;  Ro;  4;  6;  21;  2;  2;  134336115000;  20;  0;  x;  x;  0;  
395; 5565097.IMA;  BR2S_;  RH;  4;  6;  21;  2;  2;  134336115000;  20;  0;  x;  x;  0;  
396; 5564629.IMA;  BR2S_;  Ri;  4;  6;  21;  2;  3;  134335782500;  20;  45;  x;  x;  0;  
397; 5564647.IMA;  BR2S_;  RF;  4;  6;  21;  2;  3;  134335782500;  20;  45;  x;  x;  0;  
398; 5564665.IMA;  BR2S_;  R8;  4;  6;  21;  2;  3;  134335782500;  20;  45;  x;  x;  0;  
399; 5564683.IMA;  BR2S_;  RD;  4;  6;  21;  2;  3;  134335782500;  20;  45;  x;  x;  0;  
400; 5564701.IMA;  BR2S_;  RS;  4;  6;  21;  2;  3;  134335782500;  20;  45;  x;  x;  0;  
401; 5564719.IMA;  BR2S_;  RT;  4;  6;  21;  2;  3;  134335782500;  20;  45;  x;  x;  0;  
402; 5564737.IMA;  BR2S_;  RN;  4;  6;  21;  2;  3;  134335782500;  20;  45;  x;  x;  0;  
403; 5564755.IMA;  BR2S_;  Ro;  4;  6;  21;  2;  3;  134335782500;  20;  45;  x;  x;  0;  
404; 5564773.IMA;  BR2S_;  RH;  4;  6;  21;  2;  3;  134335782500;  20;  45;  x;  x;  0;  
405; 5564467.IMA;  BR2S_;  Ri;  4;  6;  21;  2;  4;  134335532500;  100;  -45;  x;  x;  0;  
406; 5564485.IMA;  BR2S_;  RF;  4;  6;  21;  2;  4;  134335532500;  100;  -45;  x;  x;  0;  
407; 5564503.IMA;  BR2S_;  R8;  4;  6;  21;  2;  4;  134335532500;  100;  -45;  x;  x;  0;  
408; 5564521.IMA;  BR2S_;  RD;  4;  6;  21;  2;  4;  134335532500;  100;  -45;  x;  x;  0;  
409; 5564539.IMA;  BR2S_;  RS;  4;  6;  21;  2;  4;  134335532500;  100;  -45;  x;  x;  0;  
410; 5564557.IMA;  BR2S_;  RT;  4;  6;  21;  2;  4;  134335532500;  100;  -45;  x;  x;  0;  
411; 5564575.IMA;  BR2S_;  RN;  4;  6;  21;  2;  4;  134335532500;  100;  -45;  x;  x;  0;  
412; 5564593.IMA;  BR2S_;  Ro;  4;  6;  21;  2;  4;  134335532500;  100;  -45;  x;  x;  0;  
413; 5564611.IMA;  BR2S_;  RH;  4;  6;  21;  2;  4;  134335532500;  100;  -45;  x;  x;  0;  
414; 5565115.IMA;  BR2S_;  Ri;  4;  6;  21;  2;  5;  134336197500;  100;  0;  x;  x;  0;  
415; 5565133.IMA;  BR2S_;  RF;  4;  6;  21;  2;  5;  134336197500;  100;  0;  x;  x;  0;  
416; 5565151.IMA;  BR2S_;  R8;  4;  6;  21;  2;  5;  134336197500;  100;  0;  x;  x;  0;  
417; 5565169.IMA;  BR2S_;  RD;  4;  6;  21;  2;  5;  134336197500;  100;  0;  x;  x;  0;  
418; 5565187.IMA;  BR2S_;  RS;  4;  6;  21;  2;  5;  134336197500;  100;  0;  x;  x;  0;  
419; 5565205.IMA;  BR2S_;  RT;  4;  6;  21;  2;  5;  134336197500;  100;  0;  x;  x;  0;  
420; 5565223.IMA;  BR2S_;  RN;  4;  6;  21;  2;  5;  134336197500;  100;  0;  x;  x;  0;  
421; 5565241.IMA;  BR2S_;  Ro;  4;  6;  21;  2;  5;  134336197500;  100;  0;  x;  x;  0;  
422; 5565259.IMA;  BR2S_;  RH;  4;  6;  21;  2;  5;  134336197500;  100;  0;  x;  x;  0;  
423; 5564791.IMA;  BR2S_;  Ri;  4;  6;  21;  2;  6;  134335865000;  100;  45;  x;  x;  0;  
424; 5564809.IMA;  BR2S_;  RF;  4;  6;  21;  2;  6;  134335865000;  100;  45;  x;  x;  0;  
425; 5564827.IMA;  BR2S_;  R8;  4;  6;  21;  2;  6;  134335865000;  100;  45;  x;  x;  0;  
426; 5564845.IMA;  BR2S_;  RD;  4;  6;  21;  2;  6;  134335865000;  100;  45;  x;  x;  0;  
427; 5564863.IMA;  BR2S_;  RS;  4;  6;  21;  2;  6;  134335865000;  100;  45;  x;  x;  0;  
428; 5564881.IMA;  BR2S_;  RT;  4;  6;  21;  2;  6;  134335865000;  100;  45;  x;  x;  0;  
429; 5564899.IMA;  BR2S_;  RN;  4;  6;  21;  2;  6;  134335865000;  100;  45;  x;  x;  0;  
430; 5564917.IMA;  BR2S_;  Ro;  4;  6;  21;  2;  6;  134335865000;  100;  45;  x;  x;  0;  
431; 5564935.IMA;  BR2S_;  RH;  4;  6;  21;  2;  6;  134335865000;  100;  45;  x;  x;  0;  
432; 3880040.IMA;  BUSA_;  BC;  2;  0;  34;  1;  1;  111129842500;  20;  0;  x;  x;  0;  
433; 3880074.IMA;  BUSA_;  BC;  2;  0;  35;  2;  1;  111549842500;  20;  0;  x;  x;  0;  
434; 3884140.IMA;  BUSC_;  BC;  2;  0;  38;  1;  1;  112850860000;  20;  0;  x;  x;  0;  
435; 3884174.IMA;  BUSC_;  BC;  2;  0;  39;  2;  1;  113310860000;  20;  0;  x;  x;  0;  
436; 3882090.IMA;  BUSS_;  BC;  2;  0;  36;  1;  1;  112010862500;  20;  0;  x;  x;  0;  
437; 3882124.IMA;  BUSS_;  BC;  2;  0;  37;  2;  1;  112430862500;  20;  0;  x;  x;  0;  
