0.0;0.0;0.0
0.7071067690849304;0.7071067690849304;2.0
1.4142135381698608;1.4142135381698608;2.0
2.1213202476501465;2.1213202476501465;1.0
2.8284270763397217;2.8284270763397217;2.0
3.535533905029297;3.535533905029297;2.0
4.242640495300293;4.242640495300293;2.0
4.949747562408447;4.949747562408447;1.0
5.656854152679443;5.656854152679443;1.0
6.363961219787598;6.363961219787598;1.0
7.071067810058594;7.071067810058594;1.0
7.77817440032959;7.77817440032959;2.0
8.485280990600586;8.485280990600586;2.0
9.192388534545898;9.192388534545898;1.0
9.899495124816895;9.899495124816895;0.0
10.60660171508789;10.60660171508789;1.0
11.313708305358887;11.313708305358887;1.0
12.020814895629883;12.020814895629883;1.0
12.727922439575195;12.727922439575195;3.0
13.435029029846191;13.435029029846191;3.0
14.142135620117188;14.142135620117188;1.0
14.849242210388184;14.849242210388184;1.0
15.55634880065918;15.55634880065918;2.0
16.263456344604492;16.263456344604492;2.0
16.970561981201172;16.970561981201172;2.0
17.677669525146484;17.677669525146484;0.0
18.384777069091797;18.384777069091797;0.0
19.091882705688477;19.091882705688477;2.0
19.79899024963379;19.79899024963379;2.0
20.50609588623047;20.50609588623047;1.0
21.21320343017578;21.21320343017578;1.0
21.920310974121094;21.920310974121094;1.0
22.627416610717773;22.627416610717773;1.0
23.334524154663086;23.334524154663086;1.0
24.041629791259766;24.041629791259766;2.0
24.748737335205078;24.748737335205078;3.0
25.45584487915039;25.45584487915039;3.0
26.16295051574707;26.16295051574707;2.0
26.870058059692383;26.870058059692383;1.0
27.577163696289062;27.577163696289062;1.0
28.284271240234375;28.284271240234375;1.0
28.991378784179688;28.991378784179688;0.0
29.698484420776367;29.698484420776367;1.0
30.40559196472168;30.40559196472168;1.0
31.11269760131836;31.11269760131836;0.0
31.819805145263672;31.819805145263672;0.0
32.526912689208984;32.526912689208984;0.0
33.2340202331543;33.2340202331543;0.0
33.941123962402344;33.941123962402344;0.0
34.648231506347656;34.648231506347656;0.0
35.35533905029297;35.35533905029297;0.0
36.06244659423828;36.06244659423828;0.0
36.769554138183594;36.769554138183594;0.0
37.47665786743164;37.47665786743164;0.0
38.18376541137695;38.18376541137695;0.0
38.890872955322266;38.890872955322266;0.0
39.59798049926758;39.59798049926758;2.0
40.30508804321289;40.30508804321289;2.0
41.01219177246094;41.01219177246094;2.0
41.71929931640625;41.71929931640625;1.0
42.42640686035156;42.42640686035156;1.0
43.133514404296875;43.133514404296875;0.0
43.84062194824219;43.84062194824219;0.0
44.547725677490234;44.547725677490234;1.0
45.25483322143555;45.25483322143555;1.0
45.96194076538086;45.96194076538086;0.0
46.66904830932617;46.66904830932617;1.0
47.376155853271484;47.376155853271484;1.0
48.08325958251953;48.08325958251953;1.0
48.790367126464844;48.790367126464844;1.0
49.497474670410156;49.497474670410156;0.0
50.20458221435547;50.20458221435547;0.0
50.91168975830078;50.91168975830078;0.0
51.61879348754883;51.61879348754883;0.0
52.32590103149414;52.32590103149414;0.0
