1.0,  1.0,  1.0,  1.0,  1.0,  1.0,  1.0,  1.0,  1.0,  1.0,  1.0,  1.0,  1.0,  1.0,  1.0,  1.0,  
3.0,  3.0,  3.0,  3.0,  3.0,  3.0,  3.0,  3.0,  3.0,  3.0,  3.0,  3.0,  3.0,  3.0,  3.0,  3.0,  
4.58257569495584,  4.58257569495584,  4.58257569495584,  4.58257569495584,  4.58257569495584,  4.58257569495584,  4.58257569495584,  4.58257569495584,  4.58257569495584,  4.58257569495584,  4.58257569495584,  4.58257569495584,  4.58257569495584,  4.58257569495584,  4.58257569495584,  4.58257569495584,  
6.082762530298219,  6.082762530298219,  6.082762530298219,  6.082762530298219,  6.082762530298219,  6.082762530298219,  6.082762530298219,  6.082762530298219,  6.082762530298219,  6.082762530298219,  6.082762530298219,  6.082762530298219,  6.082762530298219,  6.082762530298219,  6.082762530298219,  6.082762530298219,  
8.306623862918075,  8.306623862918075,  8.306623862918075,  8.306623862918075,  8.306623862918075,  8.306623862918075,  8.306623862918075,  8.306623862918075,  8.306623862918075,  8.306623862918075,  8.306623862918075,  8.306623862918075,  8.306623862918075,  8.306623862918075,  8.306623862918075,  8.306623862918075,  
9.848857801796104,  9.848857801796104,  9.848857801796104,  9.848857801796104,  9.848857801796104,  9.848857801796104,  9.848857801796104,  9.848857801796104,  9.848857801796104,  9.848857801796104,  9.848857801796104,  9.848857801796104,  9.848857801796104,  9.848857801796104,  9.848857801796104,  9.848857801796104,  
11.704699910719626,  11.704699910719626,  11.704699910719626,  11.704699910719626,  11.704699910719626,  11.704699910719626,  11.704699910719626,  11.704699910719626,  11.704699910719626,  11.704699910719626,  11.704699910719626,  11.704699910719626,  11.704699910719626,  11.704699910719626,  11.704699910719626,  11.704699910719626,  
13.30413469565007,  13.30413469565007,  13.30413469565007,  13.30413469565007,  13.30413469565007,  13.30413469565007,  13.30413469565007,  13.30413469565007,  13.30413469565007,  13.30413469565007,  13.30413469565007,  13.30413469565007,  13.30413469565007,  13.30413469565007,  13.30413469565007,  13.30413469565007,  
15.0,  15.0,  15.0,  15.0,  15.0,  15.0,  15.0,  15.0,  15.0,  15.0,  15.0,  15.0,  15.0,  15.0,  15.0,  15.0,  
17.11724276862369,  17.11724276862369,  17.11724276862369,  17.11724276862369,  17.11724276862369,  17.11724276862369,  17.11724276862369,  17.11724276862369,  17.11724276862369,  17.11724276862369,  17.11724276862369,  17.11724276862369,  17.11724276862369,  17.11724276862369,  17.11724276862369,  17.11724276862369,  
18.681541692269406,  18.681541692269406,  18.681541692269406,  18.681541692269406,  18.681541692269406,  18.681541692269406,  18.681541692269406,  18.681541692269406,  18.681541692269406,  18.681541692269406,  18.681541692269406,  18.681541692269406,  18.681541692269406,  18.681541692269406,  18.681541692269406,  18.681541692269406,  
20.518284528683193,  20.518284528683193,  20.518284528683193,  20.518284528683193,  20.518284528683193,  20.518284528683193,  20.518284528683193,  20.518284528683193,  20.518284528683193,  20.518284528683193,  20.518284528683193,  20.518284528683193,  20.518284528683193,  20.518284528683193,  20.518284528683193,  20.518284528683193,  
22.11334438749598,  22.11334438749598,  22.11334438749598,  22.11334438749598,  22.11334438749598,  22.11334438749598,  22.11334438749598,  22.11334438749598,  22.11334438749598,  22.11334438749598,  22.11334438749598,  22.11334438749598,  22.11334438749598,  22.11334438749598,  22.11334438749598,  22.11334438749598,  
24.020824298928627,  24.020824298928627,  24.020824298928627,  24.020824298928627,  24.020824298928627,  24.020824298928627,  24.020824298928627,  24.020824298928627,  24.020824298928627,  24.020824298928627,  24.020824298928627,  24.020824298928627,  24.020824298928627,  24.020824298928627,  24.020824298928627,  24.020824298928627,  
25.787593916455254,  25.787593916455254,  25.787593916455254,  25.787593916455254,  25.787593916455254,  25.787593916455254,  25.787593916455254,  25.787593916455254,  25.787593916455254,  25.787593916455254,  25.787593916455254,  25.787593916455254,  25.787593916455254,  25.787593916455254,  25.787593916455254,  25.787593916455254,  
27.367864366808018,  27.367864366808018,  27.367864366808018,  27.367864366808018,  27.367864366808018,  27.367864366808018,  27.367864366808018,  27.367864366808018,  27.367864366808018,  27.367864366808018,  27.367864366808018,  27.367864366808018,  27.367864366808018,  27.367864366808018,  27.367864366808018,  27.367864366808018,  
29.34280150224242,  29.34280150224242,  29.34280150224242,  29.34280150224242,  29.34280150224242,  29.34280150224242,  29.34280150224242,  29.34280150224242,  29.34280150224242,  29.34280150224242,  29.34280150224242,  29.34280150224242,  29.34280150224242,  29.34280150224242,  29.34280150224242,  29.34280150224242,  
31.192947920964443,  31.192947920964443,  31.192947920964443,  31.192947920964443,  31.192947920964443,  31.192947920964443,  31.192947920964443,  31.192947920964443,  31.192947920964443,  31.192947920964443,  31.192947920964443,  31.192947920964443,  31.192947920964443,  31.192947920964443,  31.192947920964443,  31.192947920964443,  
32.93933818400121,  32.93933818400121,  32.93933818400121,  32.93933818400121,  32.93933818400121,  32.93933818400121,  32.93933818400121,  32.93933818400121,  32.93933818400121,  32.93933818400121,  32.93933818400121,  32.93933818400121,  32.93933818400121,  32.93933818400121,  32.93933818400121,  32.93933818400121,  
34.655446902326915,  34.655446902326915,  34.655446902326915,  34.655446902326915,  34.655446902326915,  34.655446902326915,  34.655446902326915,  34.655446902326915,  34.655446902326915,  34.655446902326915,  34.655446902326915,  34.655446902326915,  34.655446902326915,  34.655446902326915,  34.655446902326915,  34.655446902326915,  
